id,name,size.bytecode,size.static
871,sqlite3PragmaVtabRegister,287,1096
872,sqlite3VtabEponymousTableInit,1034,2168
873,sqlite3DbMallocRawNN,1019,1232
874,sqlite3VdbeAddOp2,133,960
875,addOp4IntSlow,290,1120
876,growOpArray,583,1304
877,sqlite3BtreeSharable,61,544
878,freeP4,581,1688
879,vdbeChangeP4Full,434,1248
880,sqlite3VtabLock,65,544
881,resolveP2Values,1028,1880
882,allocSpace,342,648
883,initMemArray,246,664
884,sqlite3VdbeSerialTypeLen,166,568
885,sqlite3ExprListDelete,136,896
886,accessPayload,3676,3808
887,btreeRestoreCursorPosition,473,1304
888,sqlite3_set_authorizer,198,984
889,sqlite3ExpirePreparedStatements,202,616
890,sqlite3_strglob,278,984
891,patternCompare,4736,3392
892,sqlite3Utf8Read,549,728
893,sqlite3_strlike,286,992
894,logBadConnection,98,904
895,sqlite3SafetyCheckSickOrOk,301,968
896,sqlite3_prepare,165,1016
897,sqlite3Prepare,2882,3376
898,sqlite3ResetOneSchema,573,1168
899,sqlite3Utf8CharLen,481,704
900,sqlite3_create_module,133,960
901,createModule,275,1224
902,sqlite3VtabCreateModule,787,1776
903,sqlite3_declare_vtab,1924,2792
904,sqlite3GetToken,9763,4920
905,sqlite3RunParser,2748,3944
906,sqlite3PrimaryKeyIndex,237,616
907,keywordCode,1136,1104
908,sqlite3ParserInit,225,664
909,analyzeWindowKeyword,264,1048
910,analyzeOverKeyword,270,984
911,analyzeFilterKeyword,209,960
912,sqlite3Parser,916,1840
913,sqlite3ParserFinalize,398,1088
914,exprListDeleteNN,338,1200
915,sqlite3_vtab_config,441,1600
916,sqlite3_vtab_collation,517,1176
917,sqlite3ExprCompareCollSeq,227,1008
918,sqlite3BinaryCompareCollSeq,379,1168
919,sqlite3ValueFromExpr,239,1008
920,valueFromExpr,4701,6032
921,sqlite3_keyword_name,323,640
922,sqlite3_keyword_count,13,520
923,sqlite3_keyword_check,125,920
924,sqlite3KeywordCode,174,960
925,sqlite3_complete,3248,4488
926,sqlite3_libversion,16,520
927,sqlite3_libversion_number,15,520
928,sqlite3MemSetDefault,82,880
929,sqlite3AlterFunctions,28,832
930,sqlite3WindowFunctions,28,832
931,sqlite3RegisterDateTimeFunctions,28,832
932,sqlite3RegisterJsonFunctions,29,832
933,sqlite3InsertBuiltinFuncs,665,1424
934,sqlite3PCacheSetDefault,83,880
935,sqlite3_config,3089,3328
936,sqlite3HeaderSizeBtree,13,520
937,sqlite3HeaderSizePcache,12,520
938,sqlite3HeaderSizePcache1,13,520
939,sqlite3_db_release_memory,313,1232
940,sqlite3PagerShrink,82,888
941,sqlite3PcacheShrink,100,904
942,pagerStress,573,1360
943,sqlite3_db_config,1175,1960
944,setupLookaside,2370,2392
945,sqlite3BeginBenignMalloc,83,832
946,sqlite3EndBenignMalloc,83,832
947,sqlite3_last_insert_rowid,50,544
948,sqlite3_changes64,50,544
949,sqlite3_total_changes64,51,544
950,sqlite3_txn_state,572,1256
951,sqlite3_close,85,904
952,sqlite3Close,670,1704
953,disconnectAllVtab,681,1424
954,sqlite3VtabRollback,88,904
955,sqlite3_busy_handler,135,640
956,sqlite3_progress_handler,227,664
957,sqlite3_busy_timeout,204,1024
958,sqliteDefaultBusyCallback,548,1112
959,sqlite3OsSleep,111,944
960,sqlite3_interrupt,66,560
961,sqlite3_create_function,201,1088
962,createFunctionApi,633,1840
963,sqlite3CreateFunc,2419,2736
964,sqlite3_create_function_v2,215,1104
965,sqlite3_create_window_function,229,1144
966,sqlite3FindFunction,1824,2304
967,sqlite3_overload_function,406,1480
968,sqlite3InvalidFunction,184,1168
969,matchQuality,636,704
970,sqlite3FunctionSearch,264,1064
971,sqlite3HashInsert,936,1608
972,sqlite3_trace_v2,205,664
973,sqlite3_wal_autocheckpoint,46,544
974,sqlite3_error_offset,187,984
975,sqlite3_errcode,297,1056
976,sqlite3_extended_errcode,276,1048
977,sqlite3_limit,535,664
978,sqlite3_open,107,920
979,openDatabase,3876,4672
980,sqlite3HashInit,105,584
981,binCollFunc,267,1040
982,createCollation,1392,1960
983,nocaseCollatingFunc,284,1032
984,rtrimCollFunc,471,1136
985,sqlite3ParseUri,6770,4616
986,sqlite3BtreeOpen,5773,4912
987,sqlite3SchemaGet,450,1304
988,sqlite3SetTextEncoding,177,1040
989,sqlite3RegisterPerConnectionBuiltinFunctions,161,1000
990,sqlite3AutoLoadExtensions,496,1440
991,sqlite3_free_filename,159,976
992,sqlite3_open_v2,127,952
993,sqlite3_create_collation,149,984
994,sqlite3_create_collation_v2,218,1128
995,sqlite3FindCollSeq,309,1040
996,sqlite3_collation_needed,115,624
997,sqlite3_get_autocommit,61,544
998,sqlite3_table_column_metadata,2583,2816
999,sqlite3Init,696,1416
1000,sqlite3IsRowid,224,1104
1001,sqlite3ColumnType,339,1000
1002,sqlite3ColumnColl,386,632
1003,sqlite3InitOne,3656,4040
1004,sqlite3CommitInternalChanges,65,544
1005,sqlite3_sleep,288,1064
1006,sqlite3DbNameToBtree,279,1016
1007,sqlite3PagerVfs,48,536
1008,sqlite3PagerJrnlFile,48,544
1009,sqlite3PagerDataVersion,49,544
1010,sqlite3BtreeGetRequestedReserve,220,1016
1011,sqlite3BtreeClearCache,135,920
1012,sqlite3BtreeGetReserveNoMutex,98,568
1013,freeTempSpace,184,952
1014,sqlite3PagerSetPagesize,1157,1936
1015,sqlite3PagerClearCache,108,896
1016,sqlite3_test_control,3785,4272
1017,sqlite3PrngSaveState,40,840
1018,sqlite3PrngRestoreState,41,840
1019,sqlite3BitvecBuiltinTest,2111,2480
1020,sqlite3BenignMallocHooks,84,560
1021,sqlite3ResultIntReal,190,584
1022,sqlite3LogEstFromDouble,421,1408
1023,sqlite3LogEstToInt,627,712
1024,sqlite3LogEst,685,744
1025,sqlite3BitvecCreate,161,960
1026,sqlite3BitvecSet,2202,1984
1027,sqlite3BitvecClear,1270,1448
1028,sqlite3BitvecTest,185,928
1029,sqlite3BitvecSize,49,536
1030,sqlite3BitvecDestroy,292,1120
1031,databaseName,329,600
1032,sqlite3_uri_parameter,238,1032
1033,uriParameter,436,1248
1034,sqlite3_uri_boolean,272,1056
1035,sqlite3GetBoolean,167,936
1036,getSafetyLevel,571,1272
1037,sqlite3DecOrHexToI64,1076,1568
1038,sqlite3HexToInt,126,552
1039,sqlite3Atoi64,3015,1896
1040,sqlite3BtreeGetFilename,99,912
1041,sqlite3PagerFilename,206,1008
1042,sqlite3_db_readonly,184,1008
1043,sqlite3BtreeIsReadonly,110,552
1044,sqlite3_compileoption_used,465,1376
1045,sqlite3CompileOptions,60,544
1046,sqlite3IsIdChar,119,552
1047,sqlite3_compileoption_get,252,984
1048,sqlite3_sourceid,16,520
1049,measureAllocationSize,129,952
1050,dbReallocFinish,422,1432
1051,dbMallocRawFinish,164,1008
1052,isLookaside,162,584
1053,lookasideMallocSize,147,584
1054,posixIoFinderImpl,50,544
1055,unixClose,240,1264
1056,verifyDbFile,541,1304
1057,unixUnlock,100,920
1058,unixEnterMutex,5,512
1059,setPendingFd,160,640
1060,releaseInodeInfo,417,1112
1061,closeUnixFile,344,1120
1062,unixLeaveMutex,5,512
1063,unixRead,455,1272
1064,seekAndRead,849,1672
1065,storeLastErrno,61,552
1066,unixWrite,578,1336
1067,seekAndWrite,158,976
1068,unixTruncate,436,1200
1069,robust_ftruncate,244,1048
1070,unixSync,573,1496
1071,unixFileSize,323,1128
1072,unixLock,2527,2512
1073,unixFileLock,594,1288
1074,sqliteErrorFromPosixError,214,608
1075,posixUnlock,1048,1920
1076,unixCheckReservedLock,580,1296
1077,unixFileControl,841,2904
1078,fcntlSizeHint,882,1376
1079,unixModeBit,358,632
1080,fileHasMoved,279,1040
1081,unixSectorSize,105,936
1082,setDeviceCharacteristics,151,584
1083,unixDeviceCharacteristics,104,936
1084,unixFetch,77,592
1085,unixUnfetch,53,568
1086,closePendingFds,258,1160
1087,posixOpen,118,944
1088,openDirectory,797,1368
1089,seekAndWriteFd,571,1424
1090,unixTempFileDir,457,1224
1091,getFileMode,293,1144
1092,findInodeInfo,1258,1712
1093,nolockClose,78,896
1094,nolockLock,45,544
1095,nolockUnlock,45,544
1096,nolockCheckReservedLock,64,560
1097,dotlockClose,137,1048
1098,dotlockUnlock,521,1184
1099,dotlockLock,573,1344
1100,dotlockCheckReservedLock,218,1048
1101,appendOnePathElement,1789,2064
1102,nolockIoFinderImpl,49,544
1103,dotlockIoFinderImpl,50,544
1104,memdbClose,794,1488
1105,memdbRead,526,1312
1106,memdbWrite,778,1608
1107,memdbEnlarge,526,1112
1108,memdbTruncate,241,1072
1109,memdbSync,46,544
1110,memdbFileSize,156,1032
1111,memdbLock,791,1416
1112,memdbUnlock,494,1176
1113,memdbFileControl,570,1336
1114,memdbDeviceCharacteristics,40,536
1115,memdbFetch,366,1136
1116,memdbUnfetch,163,1032
1117,pagerReleaseMapPage,271,1024
1118,sqlite3PcacheRelease,275,960
1119,sqlite3OsUnfetch,53,568
1120,pcacheUnpin,204,944
1121,pcacheManageDirtyList,934,872
1122,sqlite3OsGetLastError,176,944
1123,sqlite3ValueSetNull,74,880
1124,sqlite3TempInMemory,91,552
1125,sqlite3OsFullPathname,162,1000
1126,pageReinit,241,1048
1127,sqlite3PagerOpen,5024,5008
1128,sqlite3PagerSetMmapLimit,108,904
1129,sqlite3PagerReadFileheader,299,1144
1130,btreeInvokeBusyHandler,112,920
1131,sqlite3PagerSetBusyHandler,180,984
1132,sqlite3PagerIsreadonly,61,544
1133,sqlite3PagerClose,449,1592
1134,sqlite3BtreeSchema,260,1120
1135,sqlite3BtreeSetCacheSize,140,1032
1136,sqlite3OsFileControlHint,183,952
1137,sqlite3IsMemdb,75,544
1138,sqlite3PcacheSize,12,520
1139,sqlite3JournalSize,124,552
1140,sqlite3OsOpen,188,1024
1141,sqlite3OsDeviceCharacteristics,185,952
1142,setSectorSize,201,1040
1143,sqlite3PcacheOpen,410,1200
1144,sqlite3OsClose,169,936
1145,sqlite3PageFree,75,880
1146,sqlite3PagerSetFlags,1009,840
1147,setGetterMethod,105,560
1148,sqlite3PagerPageRefcount,88,896
1149,btreeInitPage,896,1464
1150,pagerFixMaplimit,33,536
1151,sqlite3OsRead,155,992
1152,sqlite3InvokeBusyHandler,334,1024
1153,sqlite3PcacheRefCount,50,544
1154,sqlite3PageMalloc,79,896
1155,pager_reset,137,1008
1156,sqlite3PcacheSetPageSize,453,1320
1157,pagerFreeMapHdrs,182,1024
1158,pager_unlock,876,1600
1159,pagerSyncHotJournal,250,1064
1160,pager_error,245,1000
1161,pagerUnlockAndRollback,703,1424
1162,sqlite3PcacheClose,99,904
1163,sqlite3PagerSetCachesize,99,912
1164,memdbOpen,2168,2192
1165,memdbAccess,78,592
1166,memdbFullPathname,137,968
1167,memdbDlOpen,126,952
1168,memdbDlError,138,952
1169,memdbDlSym,141,976
1170,memdbDlClose,122,936
1171,memdbRandomness,141,976
1172,memdbSleep,126,952
1173,memdbGetLastError,141,976
1174,memdbCurrentTimeInt64,126,952
1175,sqlite3SectorSize,215,944
1176,sqlite3PcacheMakeClean,254,1016
1177,pcache1Free,482,1216
1178,getPageError,88,592
1179,getPageNormal,1590,2344
1180,sqlite3OsSectorSize,184,952
1181,numberOfCachePages,308,624
1182,sqlite3PagerExclusiveLock,134,952
1183,journalHdrOffset,235,616
1184,writeJournalHdr,1408,2080
1185,sqlite3PcacheClearSyncFlags,198,608
1186,pagerOpentemp,165,992
1187,pager_write_changecounter,292,1160
1188,sqlite3BackupUpdate,152,920
1189,pager_wait_on_lock,250,1136
1190,pagerLockDb,451,1112
1191,sqlite3OsLock,119,952
1192,backupUpdate,298,1152
1193,sqlite3CorruptError,95,912
1194,sqlite3PcacheFetch,197,1016
1195,sqlite3PcacheFetchStress,1046,1392
1196,sqlite3PcacheFetchFinish,288,1024
1197,addToSavepointBitvecs,338,1176
1198,readDbPage,551,1192
1199,sqlite3PcacheDrop,251,1088
1200,pagerUnlockIfUnused,142,984
1201,pcacheFetchFinishWithInit,389,1120
1202,pager_end_transaction,2032,2496
1203,pager_playback,2586,3176
1204,releaseAllSavepoints,407,1304
1205,sqlite3JournalIsInMemory,83,544
1206,zeroJournalHdr,687,1440
1207,sqlite3OsDelete,201,976
1208,sqlite3PcacheClearWritable,198,608
1209,sqlite3PcacheTruncate,584,1448
1210,pagerUnlockDb,354,1072
1211,readSuperJournal,1128,1736
1212,sqlite3OsAccess,144,984
1213,readJournalHdr,1703,2160
1214,pager_playback_one_page,2887,2968
1215,pager_delsuper,1685,2776
1216,sqlite3PCachePercentDirty,313,1048
1217,sqlite3OsUnlock,118,952
1218,memjrnlClose,102,912
1219,memjrnlFreeChunks,174,1000
1220,memjrnlRead,1363,1776
1221,memjrnlWrite,1463,1912
1222,memjrnlCreateFile,1500,1856
1223,memjrnlTruncate,667,1232
1224,memjrnlSync,45,544
1225,memjrnlFileSize,92,576
1226,read32bits,195,1056
1227,sqlite3PcacheClear,81,888
1228,pager_cksum,250,672
1229,sqlite3PagerLookup,234,1096
1230,sqlite3PcacheMakeDirty,275,952
1231,sqlite3BitvecTestNotNull,815,824
1232,sqlite3PcachePageRefcount,51,544
1233,decodeFlags,1226,1552
1234,btreeCellSizeCheck,910,1464
1235,cellSizePtrTableLeaf,1514,968
1236,btreeParseCellPtr,2548,1656
1237,cellSizePtrIdxLeaf,881,792
1238,btreeParseCellPtrIndex,840,1240
1239,cellSizePtr,836,776
1240,cellSizePtrNoPayload,259,624
1241,btreeParseCellPtrNoPayload,202,1024
1242,btreeParseCellAdjustSizeForOverflow,398,712
1243,sqlite3GetVarint,3210,1288
1244,pcache1Alloc,580,1392
1245,sqlite3PcacheSetCachesize,147,1032
1246,querySharedCacheTableLock,676,768
1247,lockBtree,2541,2928
1248,sqlite3PagerBegin,465,1272
1249,unlockBtreeIfUnused,196,928
1250,pagerOpenSavepoint,1018,1576
1251,sqlite3PagerSharedLock,1873,2768
1252,sqlite3WritableSchema,98,560
1253,zeroPage,983,1536
1254,hasHotJournal,1093,2136
1255,pagerPagecount,450,1128
1256,btreePageFromDbPage,324,1168
1257,sqlite3PagerUnrefPageOne,110,992
1258,sqlite3OsCheckReservedLock,119,952
1259,subjRequiresPage,563,1272
1260,subjournalPage,559,1408
1261,pager_open_journal,1017,1784
1262,pagerAddPageToRollbackJournal,759,1672
1263,openSubJournal,351,1056
1264,write32bits,161,1048
1265,sqlite3JournalOpen,541,1224
1266,sqlite3MemJournalOpen,91,904
1267,jrnlBufferSize,39,536
1268,databaseIsUnmoved,365,1064
1269,pcacheSortDirtyList,1146,1504
1270,pcacheMergeDirtyList,395,696
1271,downgradeAllSharedCacheTableLocks,283,632
1272,clearAllSharedCacheTableLocks,587,1168
1273,invalidateAllOverflowCache,169,584
1274,ptrmapPageno,358,680
1275,finalDbSize,644,1248
1276,incrVacuumStep,1701,2544
1277,saveCursorsOnList,509,1128
1278,ptrmapGet,700,1512
1279,allocateBtreePage,6533,6184
1280,releasePage,120,880
1281,relocatePage,1045,2072
1282,saveCursorPosition,366,1096
1283,btreeReleaseAllCursorPages,344,1120
1284,saveCursorKey,560,1392
1285,releasePageNotNull,81,888
1286,sqlite3BtreeIntegerKey,95,920
1287,sqlite3BtreePayload,133,960
1288,getCellInfo,214,936
1289,btreeParseCell,306,1024
1290,copyPayload,254,1120
1291,getOverflowPage,1031,1712
1292,sqlite3PagerDirectReadOk,207,1008
1293,sqlite3PCacheIsDirty,79,544
1294,btreeGetUnusedPage,354,1240
1295,sqlite3AbsInt32,197,576
1296,btreeGetHasContent,280,1072
1297,sqlite3PagerMovepage,1373,2192
1298,setChildPtrmaps,976,1752
1299,ptrmapPut,857,1808
1300,modifyPagePointer,1888,2256
1301,sqlite3PcacheMove,529,1328
1302,ptrmapPutOvflPtr,525,1352
1303,sqlite3BtreeClearCursor,118,936
1304,releaseMemArray,597,1280
1305,vdbeFreeOpArray,410,1128
1306,freeP4FuncCtx,122,1000
1307,sqlite3KeyInfoUnref,188,912
1308,freeEphemeralFunction,124,912
1309,freeP4Mem,144,1032
1310,sqlite3VtabUnlock,302,1160
1311,closeAllCursors,552,1352
1312,sqlite3VdbeEnter,447,1160
1313,sqlite3VdbeCheckFk,417,1144
1314,vdbeCommit,4736,5120
1315,sqlite3VdbeCloseStatement,173,976
1316,sqlite3VdbeSetChanges,106,576
1317,sqlite3VdbeFrameRestore,492,1344
1318,closeCursorsInFrame,328,1096
1319,sqlite3VdbeFrameDelete,498,1304
1320,sqlite3VdbeDeleteAuxData,571,1280
1321,sqlite3VdbeError,168,1088
1322,sqlite3VtabSync,495,1376
1323,sqlite3VtabCommit,88,904
1324,sqlite3OsOpenMalloc,353,1240
1325,sqlite3BtreeGetJournalname,92,904
1326,sqlite3OsCloseFree,90,968
1327,vdbeCloseStatement,824,1680
1328,sqlite3VdbeFreeCursorNN,372,1080
1329,freeCursorWithCache,285,1152
1330,sqlite3VdbeSorterClose,221,1128
1331,sqlite3BtreeCloseCursor,637,1392
1332,sqlite3VdbeSorterReset,535,1480
1333,vdbeMergeEngineFree,263,1056
1334,vdbeSortSubtaskCleanup,303,1184
1335,vdbeSorterRecordFree,190,1032
1336,vdbePmaReaderClear,357,1184
1337,vdbeIncrFree,142,984
1338,removeFromSharingList,475,672
1339,callFinaliser,559,1400
1340,sqlite3VtabImportErrmsg,257,1176
1341,sqlite3PagerJournalname,50,544
1342,sqlite3BtreeSavepoint,551,1456
1343,sqlite3VtabSavepoint,893,1624
1344,sqlite3PagerSavepoint,952,1624
1345,pagerPlaybackSavepoint,2032,2160
1346,sqlite3VdbeMemFinalize,626,1320
1347,sqlite3DbReallocOrFree,197,1056
1348,sqlite3VdbeMemNulTerminate,186,944
1349,sqlite3VdbeMemStringify,414,1232
1350,vdbeMemRenderNum,422,1224
1351,sqlite3Int64ToText,618,1208
1352,compare2pow63,411,1616
1353,sqlite3VdbeNextOpcode,2393,2224
1354,sqlite3VdbeDisplayP4,2981,3728
1355,sqlite3OpcodeName,75,544
1356,out2Prerelease,238,1000
1357,sqlite3VdbeMemShallowCopy,399,1040
1358,numericType,202,936
1359,sqlite3VdbeMemIntegerify,165,952
1360,applyAffinity,670,1120
1361,sqlite3VdbeMemRealify,165,960
1362,sqlite3VdbeMemCast,901,1984
1363,sqlite3MemCompare,1471,1488
1364,sqlite3VdbeBooleanValue,303,992
1365,sqlite3VdbeFinishMoveto,263,1120
1366,sqlite3BtreeCursorHasMoved,91,544
1367,sqlite3VdbeHandleMovedCursor,167,1008
1368,sqlite3BtreePayloadFetch,94,912
1369,sqlite3VdbeOneByteSerialTypeLen,77,544
1370,vdbeColumnFromOverflow,2255,2632
1371,vdbeMemTypeName,123,920
1372,sqlite3VarintLen,150,600
1373,sqlite3PutVarint,392,1008
1374,sqlite3BtreeRowCountEst,458,720
1375,sqlite3BtreeCount,1318,1720
1376,sqlite3BtreeBeginStmt,152,1040
1377,sqlite3BtreeGetMeta,300,1160
1378,sqlite3FkClearTriggerCache,473,1312
1379,allocateCursor,1292,1824
1380,sqlite3BtreeCursor,289,1056
1381,sqlite3BtreeCursorHintFlags,61,552
1382,sqlite3BtreeClearTable,359,1272
1383,sqlite3BtreeCreateTable,140,1056
1384,sqlite3VdbeSorterInit,1887,2080
1385,sqlite3BtreeFakeValidCursor,17,520
1386,sqlite3VdbeFreeCursor,136,896
1387,sqlite3BtreeLast,249,976
1388,sqlite3IntFloatCompare,1011,2040
1389,sqlite3BtreeTableMoveto,2904,2432
1390,sqlite3BtreeCursorHasHint,112,568
1391,sqlite3BtreeIndexMoveto,4833,4064
1392,sqlite3BtreePrevious,314,1040
1393,sqlite3BtreeCursorIsValidNN,91,544
1394,sqlite3VdbeIdxKeyCompare,505,1440
1395,sqlite3VdbeAllocUnpackedRecord,368,1056
1396,sqlite3VdbeRecordUnpack,1150,1792
1397,sqlite3BtreeInsert,5857,4544
1398,sqlite3BtreeTransferRow,3182,3624
1399,sqlite3BtreeDelete,5061,4232
1400,sqlite3VdbeSorterCompare,673,1504
1401,sqlite3VdbeSorterRowkey,325,1216
1402,sqlite3VdbeCursorRestore,141,1008
1403,sqlite3VdbeSorterRewind,417,1232
1404,sqlite3VdbeSorterNext,479,1240
1405,sqlite3VdbeSorterWrite,3090,2248
1406,sqlite3VdbeIdxRowid,1078,1808
1407,sqlite3VdbeMemInit,107,608
1408,sqlite3VdbeRecordCompareWithSkip,5548,4328
1409,sqlite3VdbeMemReleaseMalloc,97,896
1410,sqlite3BtreeDropTable,140,1056
1411,sqlite3RootPageMoved,541,848
1412,sqlite3BtreeClearTableOfCursor,108,928
1413,sqlite3InitCallback,2627,2432
1414,sqlite3AnalysisLoad,1057,1792
1415,sqlite3UnlinkAndDeleteTable,233,1104
1416,sqlite3UnlinkAndDeleteIndex,675,1184
1417,sqlite3UnlinkAndDeleteTrigger,615,1272
1418,sqlite3BtreeIntegrityCheck,3668,4112
1419,sqlite3VdbeMemSetRowSet,263,1096
1420,sqlite3RowSetInsert,426,1088
1421,sqlite3RowSetNext,469,1176
1422,sqlite3RowSetTest,1317,1912
1423,sqlite3VdbeFrameMemDel,112,584
1424,sqlite3AddInt64,465,656
1425,sqlite3VdbeMemAggValue,266,1176
1426,sqlite3PagerOkToChangeJournalMode,258,592
1427,sqlite3PagerSetJournalMode,1172,1720
1428,sqlite3JournalModename,150,568
1429,sqlite3RunVacuum,4513,5544
1430,sqlite3BtreeIncrVacuum,705,1752
1431,sqlite3BtreeCursorPin,77,544
1432,sqlite3BtreeCursorUnpin,78,544
1433,sqlite3BtreeLockTable,336,1232
1434,sqlite3VtabBegin,876,1576
1435,sqlite3VtabCallCreate,716,1704
1436,sqlite3VtabCallDestroy,821,1560
1437,sqlite3BtreeMaxPageCount,138,1032
1438,filterHash,581,1208
1439,sqlite3SubInt64,310,984
1440,sqlite3MulInt64,832,744
1441,out2PrereleaseWithClear,101,928
1442,vdbeClrCopy,122,1032
1443,computeNumericType,713,1416
1444,sqlite3ValueApplyAffinity,137,928
1445,sqlite3VdbeMemNumerify,645,1376
1446,vdbeCompareMemString,879,1824
1447,sqlite3BlobCompare,755,1400
1448,sqlite3BtreeCursorRestore,323,1048
1449,fetchPayload,344,640
1450,sqlite3VdbeMemFromBtree,491,1432
1451,serialGet,744,744
1452,sqlite3BtreeOffset,225,984
1453,sqlite3RCStrNew,226,960
1454,sqlite3RCStrRef,117,560
1455,putVarint64,805,848
1456,moveToRoot,1683,1968
1457,moveToParent,317,1024
1458,moveToChild,833,1480
1459,fkTriggerDelete,280,1280
1460,sqlite3BtreeCursorSize,13,520
1461,sqlite3BtreeCursorZero,95,568
1462,btreeCursorWithLock,172,1120
1463,btreeCursor,857,1496
1464,invalidateIncrblobCursors,377,728
1465,clearDatabasePage,1819,2640
1466,btreeCreateTable,2057,3056
1467,btreeLast,342,1112
1468,sqlite3VdbeFindCompare,660,816
1469,cursorOnLastPage,366,664
1470,indexCellCompare,727,1200
1471,sqlite3VdbeRecordCompare,117,944
1472,getAndInitPage,520,1536
1473,btreeNext,1462,1776
1474,moveToLeftmost,487,1208
1475,btreePrevious,1426,1816
1476,btreeOverwriteCell,545,1144
1477,btreeMoveto,615,1528
1478,btreeComputeFreeSpace,1762,1680
1479,fillInCell,3155,3176
1480,clearCellOverflow,1087,1872
1481,dropCell,1188,1672
1482,insertCellFast,3093,2752
1483,balance,1992,2408
1484,btreePayloadToLocal,421,664
1485,insertCell,3376,2960
1486,vdbeSorterRowkey,312,688
1487,vdbeSorterSort,1377,1728
1488,vdbeSorterFlushPMA,129,920
1489,vdbeSorterSetupMerge,251,1144
1490,vdbeMergeEngineStep,1534,2176
1491,sqlite3HeapNearlyFull,57,536
1492,serialGet7,674,744
1493,vdbeRecordDecodeInt,1420,1480
1494,isAllZero,247,632
1495,btreeDropTable,1381,2536
1496,sqlite3SetString,159,1064
1497,sqlite3BtreeCommit,158,1072
1498,corruptSchema,966,1632
1499,sqlite3GetUInt32,513,728
1500,sqlite3FindIndex,517,1280
1501,sqlite3IndexHasDuplicateRootPage,275,648
1502,analysisLoader,1107,1688
1503,sqlite3DefaultRowEst,767,1208
1504,sqlite3FreeIndex,295,1320
1505,tableOfTrigger,112,920
1506,checkOom,122,584
1507,setPageReferenced,141,576
1508,checkList,1537,2408
1509,checkAppendMsg,522,1368
1510,checkPtrmap,582,1328
1511,checkTreePage,6896,5600
1512,sqlite3MemSetArrayInt64,127,920
1513,getPageReferenced,136,584
1514,sqlite3RowSetInit,384,1224
1515,sqlite3RowSetDelete,106,984
1516,rowSetEntryAlloc,376,1088
1517,rowSetEntrySort,828,1424
1518,sqlite3RowSetClear,319,1160
1519,rowSetListToTree,344,1144
1520,rowSetTreeToList,339,1112
1521,rowSetEntryMerge,458,720
1522,execSqlF,273,1184
1523,sqlite3BtreeSetSpillSize,152,1048
1524,sqlite3BtreeSetPagerFlags,140,1032
1525,execSql,604,1704
1526,sqlite3BtreeGetAutoVacuum,281,976
1527,sqlite3BtreeSetAutoVacuum,422,1120
1528,sqlite3BtreeCopyFile,718,1712
1529,setSharedCacheTableLock,661,1264
1530,growVTrans,412,1144
1531,addToVTrans,163,944
1532,vtabCallConstructor,3635,3680
1533,sqlite3GetVTable,212,624
1534,vtabDisconnectAll,361,752
1535,sqlite3PagerMaxPageCount,124,584
1536,sqlite3RealSameAsInt,284,640
1537,sqlite3BtreeMaxRecordSize,108,568
1538,sqlite3SelectDelete,142,904
1539,sqlite3ExprDeleteNN,689,1480
1540,clearSelect,671,1776
1541,sqlite3WindowDelete,368,1496
1542,sqlite3WindowUnlinkFromSelect,225,608
1543,sqlite3SrcListDelete,1037,1712
1544,sqlite3WithDelete,292,1112
1545,sqlite3WindowListDelete,176,1032
1546,cteClear,160,1088
1547,allocateTempSpace,325,1112
1548,freePage,151,976
1549,btreePageLookup,219,1064
1550,freePage2,2307,3304
1551,sqlite3PagerRef,75,880
1552,sqlite3PagerDontWrite,272,616
1553,btreeSetHasContent,353,1272
1554,sqlite3PcacheRef,110,560
1555,moveToRightmost,422,1232
1556,vdbeRecordCompareInt,2142,2160
1557,vdbeRecordCompareString,1402,1648
1558,btreeOverwriteContent,924,1648
1559,btreeOverwriteOverflowCell,942,1920
1560,freeSpace,4242,2408
1561,pageFindSlot,1574,1624
1562,defragmentPage,4579,3192
1563,anotherValidCursor,344,1032
1564,balance_deeper,875,1824
1565,balance_quick,1979,2368
1566,balance_nonroot,24537,14120
1567,sqlite3PagerTempSpace,50,544
1568,copyNodeContent,814,1552
1569,rebuildPage,2658,2368
1570,cachedCellSize,281,968
1571,sqlite3PagerRekey,119,928
1572,editPage,3081,3032
1573,computeCellSize,270,1064
1574,pageFreeArray,2284,2080
1575,pageInsertArray,1685,1936
1576,populateCellCache,401,1224
1577,vdbeSortAllocUnpacked,319,1072
1578,vdbeSorterGetCompare,222,584
1579,vdbeSorterMerge,596,1312
1580,vdbeSorterListToPMA,921,1776
1581,vdbeSorterMergeTreeBuild,1139,1976
1582,vdbeMergeEngineInit,492,1272
1583,vdbeSorterCompareInt,1555,1680
1584,vdbeSorterCompareText,933,1592
1585,vdbeSorterCompare,248,1184
1586,vdbeSorterCompareTail,254,1192
1587,vdbeSorterOpenTempFile,319,1200
1588,vdbePmaWriterInit,465,1184
1589,vdbePmaWriteVarint,153,1024
1590,vdbePmaWriteBlob,814,1344
1591,vdbePmaWriterFinish,574,1224
1592,vdbeSorterTreeDepth,188,608
1593,vdbeMergeEngineLevel0,614,1488
1594,vdbeMergeEngineNew,447,1200
1595,vdbeSorterAddToTree,886,1800
1596,vdbePmaReaderIncrInit,186,984
1597,vdbeMergeEngineCompare,878,1384
1598,vdbePmaReaderInit,349,1232
1599,vdbeIncrMergerNew,548,1304
