workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4-trim,sweep,1048576.0,1048336,124000000,124000000,0,0,27278,0,0,0,212
mp4-trim,sweep,1050314.0,1049488,124000000,124000000,0,0,27277,0,0,0,213
mp4-trim,sweep,2426612.0,2425488,124000000,124000000,0,0,26518,0,0,0,972
mp4-trim,sweep,5606368.0,5588944,124000000,124000000,0,0,25964,0,0,0,1526
mp4-trim,interpret,,0,16348000000,16348000000,0,0,27490,0,0,0,0
mp4-trim,jit,,2803184,18098340442,135000000,17963340442,17963340442,0,27490,0,0,0
mp4-trim,static,,57941744,135000000,135000000,0,0,0,0,0,0,27490
mp4-trim,unbounded min-E2E,,5588944,124000000,124000000,0,0,25964,0,0,0,1526
mp4-flip-vertical,sweep,0.0,0,11954816000000,11954816000000,0,0,27490,0,0,0,0
mp4-flip-vertical,sweep,1015.0,520,9820296817874,9820296000000,817874,1635748,27489,0,1,0,0
mp4-flip-vertical,sweep,2345.0,2040,8642503960530,8642493000000,10960530,21921061,27488,0,2,0,0
mp4-flip-vertical,sweep,4096.0,3736,7300962165783,7300944000000,18165783,36331567,27487,0,3,0,0
mp4-flip-vertical,sweep,5417.0,5256,6123169308440,6123141000000,28308440,56616880,27486,0,4,0,0
mp4-flip-vertical,sweep,12516.0,12504,3676677383377,3676607000000,70383377,140766755,27481,0,9,0,0
mp4-flip-vertical,sweep,16384.0,16264,2911560140040,2911474000000,86140040,172280081,27477,0,13,0,0
mp4-flip-vertical,sweep,28914.0,28912,1809514468329,1809370000000,144468329,288936659,27465,0,25,0,0
mp4-flip-vertical,sweep,65536.0,65424,1208512542642,1208204000000,308542642,617085284,27437,0,53,0,0
mp4-flip-vertical,sweep,66800.0,66728,1197724643948,1197406000000,318643948,637287896,27437,0,53,0,0
mp4-flip-vertical,sweep,154325.0,154256,737838386206,736884000000,954386206,1908772413,27415,0,75,0,0
mp4-flip-vertical,sweep,262144.0,262136,459275678317,457754000000,1521678317,3043356634,27388,0,102,0,0
mp4-flip-vertical,sweep,356533.0,356528,269321205383,267127000000,2194205383,4388410767,27380,0,110,0,0
mp4-flip-vertical,sweep,823685.0,823640,104543257092,99514000000,5029257092,10058514185,27283,0,207,0,0
mp4-flip-vertical,sweep,1048576.0,1048472,97180732584,90584000000,6596732584,13193465169,27252,0,238,0,0
