id,name,size.bytecode,size.static
7695,filter_frame.15226,505,1664
7696,config_output.15225,300,1256
7697,filter.15227,648,1728
7698,deinterlace_slice.15228,156,1192
7699,deinterlace_plane_slice,1702,3168
7700,config_input.15231,760,2088
7701,filter_simple_low,218,728
7702,filter_complex_low,338,840
7703,filter_simple_high,473,944
7704,filter_complex_high,713,1160
7705,filter_scale,237,760
7706,filter16_simple_low,249,760
7707,filter16_complex_low,387,904
7708,filter16_simple_high,540,1056
7709,filter16_complex_high,817,1360
7710,filter16_scale,263,776
7711,ff_w3fdif_init_x86,58,912
7712,uninit.15239,69,904
7713,query_formats.15240,1393,2776
7714,config_output.15315,1593,2640
7715,filter_frame.15316,3033,5504
7716,envelope.15364,174,992
7717,envelope16.15365,174,992
7718,config_input.15317,5062,20176
7719,graticule_none,29,536
7720,lowpass_column_mirror,2541,3744
7721,lowpass_row_mirror,2541,3808
7722,lowpass_column,2541,3728
7723,lowpass_row,2541,3744
7724,lowpass16_column_mirror,2725,4160
7725,lowpass16_row_mirror,2725,4208
7726,lowpass16_column,2725,4160
7727,lowpass16_row,2725,4160
7728,flat_column_mirror,3332,3488
7729,flat_row_mirror,3332,3352
7730,flat_column,3332,3488
7731,flat_row,3332,3288
7732,flat16_column_mirror,4391,3736
7733,flat16_row_mirror,4391,3800
7734,flat16_column,4391,3720
7735,flat16_row,4391,3704
7736,aflat_column_mirror,1750,3608
7737,aflat_row_mirror,1668,3168
7738,aflat_column,1750,3608
7739,aflat_row,1587,3152
7740,aflat16_column_mirror,2091,3848
7741,aflat16_row_mirror,2021,3368
7742,aflat16_column,2091,3848
7743,aflat16_row,1931,3272
7744,chroma_column_mirror,2339,2768
7745,chroma_row_mirror,2339,2776
7746,chroma_column,2339,2752
7747,chroma_row,2339,2720
7748,chroma16_column_mirror,3186,2896
7749,chroma16_row_mirror,3186,2944
7750,chroma16_column,3186,2880
7751,chroma16_row,3186,2840
7752,color_column_mirror,2970,2648
7753,color_row_mirror,2970,2400
7754,color_column,2970,2608
7755,color_row,2970,2360
7756,color16_column_mirror,3292,2696
7757,color16_row_mirror,3292,2616
7758,color16_column,3292,2728
7759,color16_row,3292,2520
7760,acolor_column_mirror,3014,3296
7761,acolor_row_mirror,3014,3216
7762,acolor_column,3014,3224
7763,acolor_row,3014,3072
7764,acolor16_column_mirror,3365,3560
7765,acolor16_row_mirror,3365,3480
7766,acolor16_column,3365,3568
7767,acolor16_row,3365,3400
7768,xflat_column_mirror,1750,3608
7769,xflat_row_mirror,1668,3168
7770,xflat_column,1750,3608
7771,xflat_row,1587,3152
7772,xflat16_column_mirror,2091,3848
7773,xflat16_row_mirror,2021,3368
7774,xflat16_column,2091,3848
7775,xflat16_row,1931,3272
7776,yflat_column_mirror,1750,3608
7777,yflat_row_mirror,1668,3168
7778,yflat_column,1750,3608
7779,yflat_row,1587,3152
7780,yflat16_column_mirror,2091,3848
7781,yflat16_row_mirror,2021,3368
7782,yflat16_column,2091,3848
7783,yflat16_row,1931,3272
7784,blend_vline,209,952
7785,blend_vline16,225,984
7786,draw_vtext,584,1408
7787,draw_vtext16,602,1600
7788,blend_hline,199,936
7789,blend_hline16,215,952
7790,draw_htext.15318,576,1704
7791,draw_htext16.15319,591,1752
7792,iblend_vline,214,976
7793,iblend_vline16,230,992
7794,idraw_vtext,589,1416
7795,idraw_vtext16,607,1608
7796,iblend_hline,204,960
7797,iblend_hline16,220,960
7798,idraw_htext,581,1744
7799,idraw_htext16,596,1792
7800,graticule16_column,1083,2776
7801,graticule_column,1053,2712
7802,graticule16_row,1101,2776
7803,graticule_row,1070,2712
7804,update,103,584
7805,update16,114,592
7806,update_cr,105,584
7807,update16_cr,115,592
7808,envelope_instant.15368,922,1376
7809,envelope_peak.15369,1726,2704
7810,envelope_instant16.15366,983,1536
7811,envelope_peak16.15367,1816,2816
7812,uninit.15374,67,904
7813,query_formats.15375,76,992
7814,config_props_output.15387,409,1536
7815,filter_frame.15388,594,2024
7816,weave_slice,807,1888
7817,init.15393,94,984
7818,init.15398,682,1136
7819,xbr2x,33625,43784
7820,pixel_diff,213,1176
7821,xbr3x,33626,43784
7822,xbr4x,33624,43784
7823,config_output.15402,116,672
7824,filter_frame.15403,441,1752
7825,uninit.15408,69,904
7826,xfade_activate,1564,4264
7827,ff_outlink_set_status.15410,75,912
7828,ff_outlink_frame_wanted.15411,31,544
7829,xfade_frame,581,1960
7830,xfade_slice,223,1160
7831,config_output.15515,3872,6136
7832,custom8_transition,733,2312
7833,custom16_transition,751,2344
7834,fade8_transition,604,2168
7835,fade16_transition,619,2264
7836,wipeleft8_transition,627,1784
7837,wipeleft16_transition,647,1800
7838,wiperight8_transition,633,1856
7839,wiperight16_transition,653,1896
7840,wipeup8_transition,633,1784
7841,wipeup16_transition,653,1848
7842,wipedown8_transition,639,1856
7843,wipedown16_transition,659,1928
7844,slideleft8_transition,699,2224
7845,slideleft16_transition,719,2056
7846,slideright8_transition,701,1976
7847,slideright16_transition,721,1976
7848,slideup8_transition,621,1728
7849,slideup16_transition,635,1728
7850,slidedown8_transition,620,1640
7851,slidedown16_transition,634,1656
7852,circlecrop8_transition,711,2824
7853,circlecrop16_transition,725,2856
7854,rectcrop8_transition,872,2416
7855,rectcrop16_transition,886,2520
7856,distance8_transition,798,2520
7857,distance16_transition,823,2568
7858,fadeblack8_transition,712,2416
7859,fadeblack16_transition,730,2536
7860,fadewhite8_transition,712,2416
7861,fadewhite16_transition,730,2536
7862,radial8_transition,564,2432
7863,radial16_transition,570,2448
7864,smoothleft8_transition,531,2240
7865,smoothleft16_transition,537,2248
7866,smoothright8_transition,543,2320
7867,smoothright16_transition,549,2328
7868,smoothup8_transition,534,2376
7869,smoothup16_transition,540,2376
7870,smoothdown8_transition,546,2496
7871,smoothdown16_transition,552,2496
7872,circleopen8_transition,602,2552
7873,circleopen16_transition,608,2560
7874,circleclose8_transition,608,2640
7875,circleclose16_transition,614,2640
7876,vertopen8_transition,544,2352
7877,vertopen16_transition,550,2360
7878,vertclose8_transition,544,2352
7879,vertclose16_transition,550,2360
7880,horzopen8_transition,544,2552
7881,horzopen16_transition,550,2552
7882,horzclose8_transition,544,2528
7883,horzclose16_transition,550,2528
7884,dissolve8_transition,531,1944
7885,dissolve16_transition,542,1944
7886,pixelize8_transition,986,2824
7887,pixelize16_transition,992,2832
7888,diagtl8_transition,558,2304
7889,diagtl16_transition,564,2312
7890,diagtr8_transition,570,2392
7891,diagtr16_transition,576,2400
7892,diagbl8_transition,570,2392
7893,diagbl16_transition,576,2400
7894,diagbr8_transition,582,2408
7895,diagbr16_transition,588,2416
7896,hlslice8_transition,571,2448
7897,hlslice16_transition,577,2464
7898,hrslice8_transition,586,2504
7899,hrslice16_transition,592,2536
7900,vuslice8_transition,574,2384
7901,vuslice16_transition,580,2384
7902,vdslice8_transition,589,2504
7903,vdslice16_transition,595,2512
7904,hblur8_transition,965,2784
7905,hblur16_transition,1000,2800
7906,fadegrays8_transition,1240,3952
7907,fadegrays16_transition,1281,4000
7908,wipetl8_transition,705,1816
7909,wipetl16_transition,725,1944
7910,wipetr8_transition,711,1896
7911,wipetr16_transition,731,1992
7912,wipebl8_transition,711,1896
7913,wipebl16_transition,731,1992
7914,wipebr8_transition,717,1912
7915,wipebr16_transition,737,1992
7916,squeezeh8_transition,706,2560
7917,squeezeh16_transition,724,2592
7918,squeezev8_transition,686,2544
7919,squeezev16_transition,707,2624
7920,zoomin8_transition,807,3160
7921,zoomin16_transition,825,3400
7922,fadefast8_transition,806,2544
7923,fadefast16_transition,845,2560
7924,fadeslow8_transition,806,2624
7925,fadeslow16_transition,844,2640
7926,mix.15538,65,800
7927,smoothstep,223,936
7928,frand.15539,111,1312
7929,fract,33,552
7930,zoom,103,880
7931,a0,84,960
7932,getpix.15537,757,1352
7933,a1,83,960
7934,a2,83,960
7935,a3,83,960
7936,b0,83,960
7937,b1,83,960
7938,b2,83,960
7939,b3,83,960
7940,xmedian_framesync_preinit,71,920
7941,xmedian_init,308,1456
7942,init.15550,438,1504
7943,uninit.15546,236,1232
7944,activate.15548,72,920
7945,xmedian_child_next,78,568
7946,config_output.15558,1434,3016
7947,median_frames8,2704,5088
7948,median_frames16,2745,5200
7949,process_frame.15560,614,1848
7950,compare8,91,592
7951,compare16,94,592
7952,update_index,296,968
7953,tmedian_filter_frame,669,1880
7954,uninit.15571,96,1024
7955,config_output.15574,564,1672
7956,filter.15576,488,1776
7957,filter_line_c_16bit.15577,5206,2744
7958,filter_edges_16bit,9718,5320
7959,filter_line_c.15578,4732,2712
7960,filter_edges,9068,5272
7961,ff_yadif_init_x86,158,968
7962,filter_slice.15579,1056,2344
7963,uninit.15584,82,992
7964,filter_frame.15596,1085,2840
7965,pre_calculate_col,402,1056
7966,config_input.15597,700,1832
7967,pre_calculate_row_byte,539,1152
7968,filter_slice_byte,1049,1872
7969,pre_calculate_row_word,557,1184
7970,filter_slice_word,1055,1872
7971,init.15604,54,576
7972,uninit.15605,135,1184
7973,activate.15607,1286,3400
7974,ff_outlink_frame_wanted.15608,31,544
7975,output_single_frame,2609,5416
7976,ff_outlink_set_status.15610,75,912
7977,av_q2d.15640,11,528
7978,config_output.15664,467,1712
7979,ff_default_get_video_buffer2,651,1920
7980,av_hwframe_get_buffer,610,1952
7981,filter_frame.15676,61,896
7982,init.15681,796,2184
7983,init_pattern_from_file,265,1272
7984,init_pattern_from_string,664,2176
7985,av_lfg_get.15686,134,640
7986,uninit.15682,104,1040
7987,av_isgraph,59,544
7988,request_frame.15719,343,1512
7989,evolve,668,1088
7990,fill_picture,457,1112
7991,config_props.15720,151,720
7992,activate.15726,1058,3224
7993,ff_outlink_set_status.15727,79,912
7994,ff_outlink_frame_wanted.15728,31,544
7995,config_output.15780,979,2328
7996,av_image_check_size,105,968
7997,draw_gradients_slice,458,1616
7998,draw_gradients_slice16,460,1616
7999,draw_gradients_slice32_planar,683,2152
8000,av_lfg_get.15781,135,640
8001,project,600,2000
8002,lerp_colors,490,1624
8003,lerp_colors16,506,1640
8004,lerp_colors32,700,2240
8005,lerpf.15782,75,808
8006,lerp_color16,308,1784
8007,lerp_color,282,1616
8008,init.15787,870,2592
8009,parse_rule,609,1664
8010,av_lfg_get.15795,135,640
8011,init_pattern_from_file.15796,1089,2504
8012,uninit.15788,121,1088
8013,query_formats.15789,201,1248
8014,fill_picture_rgb,887,1248
8015,fill_picture_monoblack,376,952
8016,av_isgraph.15801,59,544
8017,request_frame.15835,257,1288
8018,evolve.15837,2488,2272
8019,config_props.15836,151,720
8020,init.15842,336,1368
8021,uninit.15843,99,1024
8022,request_frame.15893,255,1264
8023,draw_mandelbrot,4609,9496
8024,config_props.15894,245,1176
8025,fill_from_cache,473,1520
8026,interpol,1722,2240
8027,init.15900,398,1680
8028,av_q2d.15901,11,528
8029,init_idct,244,1640
8030,request_frame.15929,966,2768
8031,dc_test,298,1312
8032,freq_test,215,1184
8033,amp_test,211,1200
8034,cbp_test,302,1312
8035,mv_test,193,712
8036,ring1_test,257,1240
8037,ring2_test,417,1840
8038,config_props.15930,229,1192
8039,draw_dc,171,736
8040,draw_basis,154,1136
8041,draw_cbp,388,1680
8042,idct,629,2336
8043,sierpinski_request_frame,233,1216
8044,draw_sierpinski,596,1624
8045,config_output.15954,371,1400
8046,draw_triangle_slice,360,952
8047,draw_carpet_slice,372,1440
8048,fill_sierpinski,286,792
8049,av_lfg_get.15955,134,640
8050,color_init,90,952
8051,color_fill_picture,118,960
8052,init.15964,331,1504
8053,uninit.15960,68,904
8054,color_query_formats,62,960
8055,color_process_command,221,1184
8056,activate.15961,664,2000
8057,ff_outlink_frame_wanted.15962,30,544
8058,ff_outlink_set_status.15963,80,912
8059,color_config_props,290,1424
8060,config_props.15983,138,696
8061,haldclutsrc_init,91,952
8062,haldclutsrc_fill_picture,5468,8040
8063,haldclutsrc_config_props,129,984
8064,nullsrc_init,80,936
8065,nullsrc_fill_picture,28,536
8066,test_init,81,936
8067,test_fill_picture,1905,3536
8068,av_q2d.16003,11,528
8069,draw_digit,302,1560
8070,draw_rectangle,257,1216
8071,test2_init,81,936
8072,test2_fill_picture,4265,8752
8073,test2_query_formats,62,960
8074,set_color,144,976
8075,av_make_q.16011,49,568
8076,color_gradient,298,1528
8077,draw_text.16013,286,1464
8078,test2_config_props,314,1432
8079,rgbtest_init,107,968
8080,rgbtest_fill_picture_complement,570,1672
8081,rgbtest_fill_picture,417,1504
8082,rgbtest_put_pixel,1250,5552
8083,rgbtest_config_props,130,1144
8084,yuvtest_init,76,936
8085,yuvtest_config_props,125,1064
8086,yuvtest_fill_picture16,930,2544
8087,yuvtest_fill_picture8,866,2536
8088,pal75bars_init,91,952
8089,pal75bars_fill_picture,378,1528
8090,draw_bar,1138,2368
8091,pal100bars_init,91,952
8092,pal100bars_fill_picture,319,1424
8093,smptebars_init,91,952
8094,smptebars_fill_picture,1148,2896
8095,smptehdbars_init,91,952
8096,smptehdbars_fill_picture,2139,4648
8097,allyuv_init,113,984
8098,allyuv_fill_picture,526,1160
8099,allrgb_init,113,984
8100,allrgb_fill_picture,272,768
8101,allrgb_config_props,94,1016
8102,colorspectrum_init,91,952
8103,colorspectrum_fill_picture,644,2264
8104,hsb2rgb,853,2792
8105,mix.16063,65,800
8106,colorchart_init,194,1088
8107,colorchart_fill_picture,469,1536
8108,colorchart_config_props,237,1280
8109,ff_yadif_filter_frame,1142,2936
8110,return_frame,604,1680
8111,checkstride,165,688
8112,fixstride,212,1280
8113,ff_yadif_request_frame,365,1408
8114,a64_write_header,433,1256
8115,adts_write_header,89,944
8116,ff_id3v2_write_simple,198,1192
8117,adts_write_packet,493,1872
8118,adts_decode_extradata,658,1992
8119,ff_alloc_extradata,296,1208
8120,adts_write_frame_header,457,2008
8121,adts_write_trailer,81,928
8122,ff_ape_write_tag,667,2672
8123,adts_init,203,1112
8124,init_get_bits8,127,960
8125,avpriv_mpeg4audio_get_config2,199,1160
8126,skip_bits_long,187,648
8127,get_bits,251,688
8128,init_put_bits.16205,137,664
8129,put_bits.16206,76,920
8130,ff_copy_pce_data,1698,4976
8131,flush_put_bits.16207,285,1104
8132,init_get_bits,80,936
8133,put_bits_no_assert.16211,395,1416
8134,put_bits_count,53,568
8135,align_put_bits,64,904
8136,align_get_bits,89,992
8137,get_bits_count,29,544
8138,skip_bits,126,608
8139,init_get_bits_xe,216,744
8140,aiff_write_header,1991,4168
8141,avio_wl32,133,1144
8142,avio_wb32,133,1144
8143,ff_mov_write_chan,235,1232
8144,put_meta,223,1384
8145,avio_wb16,87,1016
8146,av_get_bits_per_sample,187,992
8147,avio_wb64,92,1008
8148,aiff_write_packet,302,1304
8149,avpriv_packet_list_put,378,1464
8150,aiff_write_trailer,466,1944
8151,avio_w8,119,944
8152,put_id3v2_tags,535,1992
8153,aiff_deinit,68,904
8154,avpriv_packet_list_free,144,1112
8155,ff_id3v2_start,223,1320
8156,ff_id3v2_write_metadata,330,1376
8157,ff_id3v2_write_apic,868,2632
8158,ff_id3v2_finish,337,1440
8159,aa_probe,150,600
8160,aa_read_header,2916,6632
8161,avio_skip,69,920
8162,avio_rb32,91,1000
8163,ff_data_to_hex,227,760
8164,get_second_size,156,1168
8165,av_tea_alloc,13,824
8166,av_tea_init,192,656
8167,av_tea_crypt,417,1504
8168,avio_feof,126,968
8169,avpriv_new_chapter,661,1736
8170,avpriv_update_cur_dts,206,1248
8171,aa_read_packet,654,1928
8172,av_get_packet,149,1176
8173,aa_read_close,70,920
8174,aa_read_seek,687,1952
8175,adts_aac_probe,667,1048
8176,adts_aac_read_header,356,1624
8177,ff_id3v1_read,254,1392
8178,ff_ape_parse_tag,706,2224
8179,adts_aac_resync,348,1560
8180,adts_aac_read_packet,560,1624
8181,av_append_packet,134,1016
8182,ff_id3v2_match,287,704
8183,handle_id3,396,1616
8184,ff_id3v2_tag_len,145,648
8185,ffio_init_context,512,1712
8186,ff_id3v2_read_dict,92,952
8187,ff_id3v2_parse_priv_dict,618,1872
8188,ff_id3v2_free_extra_meta,180,1200
8189,aax_probe,411,696
8190,aax_read_header,2852,5616
8191,avio_rb16,91,1000
8192,ffio_read_size,183,1040
8193,ff_get_extradata,251,1320
8194,aax_read_packet,1148,2760
8195,get_pts,214,728
8196,aax_read_close,100,1032
8197,ac3_probe,60,904
8198,ac3_eac3_probe,1330,2608
8199,av_ac3_parse_header,184,1128
8200,av_crc_get_table,329,1424
8201,av_crc,457,904
8202,eac3_probe,60,904
8203,ace_probe,414,704
8204,ace_read_header,815,2456
8205,ace_read_packet,99,976
8206,acm_probe,141,584
8207,acm_read_header,418,1488
8208,probe,366,776
8209,read_header,530,2096
8210,ff_get_wav_header,1399,3200
8211,avio_rl16,95,1000
8212,read_packet,1169,2760
8213,adp_probe,371,792
8214,adp_read_header,341,1440
8215,av_get_audio_frame_duration2,205,1136
8216,adp_read_packet,178,1136
8217,ads_probe,96,592
8218,ads_read_header,598,1928
8219,ads_read_packet,119,1048
8220,adx_probe,289,1072
8221,adx_read_header,693,1880
8222,adx_read_packet,537,1712
8223,av_shrink_packet,161,648
8224,aea_read_probe,345,872
8225,aea_read_header,350,1520
8226,aea_read_packet,148,1056
8227,afc_read_header,444,1728
8228,afc_read_packet,243,1200
8229,aiff_probe,277,680
8230,aiff_read_header,2535,5320
8231,get_tag,138,1112
8232,get_aiff_header,1311,4224
8233,ff_id3v2_read,106,960
8234,ff_id3v2_parse_apic,410,1600
8235,ff_id3v2_parse_chapters,330,1384
8236,get_meta,264,1352
8237,ff_mov_read_chan,659,2288
8238,ff_replaygain_export,375,1624
8239,aiff_read_packet,581,1568
8240,avio_rb64,99,1008
8241,ff_codec_get_id,287,1272
8242,av_fourcc_make_string,448,1368
8243,avpriv_request_sample,78,920
8244,aiff_codec_get_id,149,632
8245,aix_probe,253,632
8246,aix_read_header,763,2544
8247,aix_read_packet,738,2568
8248,fourxm_probe,100,592
8249,fourxm_read_header,1178,2888
8250,parse_vtrk,389,1464
8251,parse_strk,1460,2504
8252,fourxm_read_packet,1161,2768
8253,fourxm_read_close,70,920
8254,threedostr_probe,766,952
8255,threedostr_read_header,1095,3136
8256,threedostr_read_packet,549,2064
8257,alp_probe,193,1032
8258,alp_read_header,761,2072
8259,alp_read_packet,197,1120
8260,alp_seek,147,1032
8261,alp_write_header,232,1432
8262,alp_write_init,454,1392
8263,av_match_ext,152,1056
8264,amr_probe,97,952
8265,amr_read_header,993,2552
8266,ffio_ensure_seekback,619,1808
8267,amrnb_probe,432,976
8268,amrnb_read_header,279,1256
8269,amrwb_probe,432,976
8270,amrwb_read_header,281,1256
8271,amr_write_header,194,1040
8272,amv_write_header,832,2216
8273,amv_start_tag,187,1152
8274,amv_write_vlist,386,1712
8275,amv_write_alist,469,1784
8276,amv_end_tag,185,1168
8277,amv_write_packet,231,1264
8278,amv_pad,278,1168
8279,amv_write_packet_internal,559,1664
8280,amv_write_trailer,886,2288
8281,avio_wl16,87,1008
8282,amv_init,1385,3288
8283,amv_deinit,68,904
8284,ff_start_tag,187,1152
8285,ffio_fill,250,1192
8286,ff_end_tag,257,1384
8287,probe.16428,136,608
8288,read_header.16429,1063,3224
8289,find_record,230,680
8290,read_packet.16430,659,2072
8291,apc_probe,97,952
8292,apc_read_header,407,1696
8293,apc_read_packet,120,1000
8294,ape_probe,139,648
8295,ape_read_header,3813,7256
8296,ape_dumpinfo,29,536
8297,av_add_index_entry,179,1200
8298,ape_read_packet,742,1896
8299,ape_read_close,70,920
8300,ape_read_seek,268,1264
8301,av_index_search_timestamp,113,976
8302,ape_tag_read_field,1029,2728
8303,ff_guess_image2_codec,56,896
8304,ff_add_attached_pic,424,1528
8305,avio_open_dyn_buf,57,904
8306,ff_standardize_creation_time,127,1056
8307,string_is_ascii,141,576
8308,avio_put_str,142,1104
8309,avio_get_dyn_buf,255,1120
8310,ffio_free_dyn_buf,106,1000
8311,apm_probe,179,640
8312,apm_read_header,973,2488
8313,apm_parse_extradata,319,960
8314,apm_read_packet,206,1136
8315,apm_write_header,366,1760
8316,apm_write_trailer,232,1320
8317,apm_write_init,409,1224
8318,apng_probe,2013,2896
8319,av_bswap64,193,568
8320,apng_read_header,1798,3744
8321,append_extradata,376,1344
8322,apng_read_packet,1441,3304
8323,decode_fctl_chunk,1028,2576
8324,apng_write_header,511,1704
8325,apng_write_packet,220,1160
8326,flush_packet,2234,3896
8327,apng_write_trailer,414,1352
8328,apng_write_chunk,377,1632
8329,apng_deinit,92,1008
8330,apng_find_chunk,385,776
8331,aptx_read_header,160,1056
8332,aptx_read_header_common,189,1136
8333,aptx_read_packet,74,936
8334,aptx_hd_read_header,159,1056
8335,aptx_hd_read_packet,73,936
8336,aqt_probe,127,976
8337,aqt_read_header,794,2336
8338,ff_get_line,326,1328
8339,ff_subtitles_queue_insert,535,1648
8340,ff_subtitles_queue_finalize,383,1272
8341,aqt_read_packet,84,936
8342,ff_subtitles_queue_read_packet,216,1072
8343,aqt_read_close,70,920
8344,ff_subtitles_queue_clean,153,1120
8345,aqt_read_seek,137,1040
8346,ff_subtitles_queue_seek,1033,1792
8347,ff_argo_asf_parse_file_header,140,696
8348,ff_argo_asf_validate_file_header,124,624
8349,ff_argo_asf_parse_chunk_header,125,680
8350,ff_argo_asf_fill_stream,867,1952
8351,argo_asf_probe,133,1056
8352,argo_asf_is_known_version,177,600
8353,argo_asf_read_header,511,1760
8354,argo_asf_read_packet,449,1360
8355,argo_asf_seek,278,1216
8356,argo_asf_write_header,617,2040
8357,av_basename,161,1000
8358,argo_asf_write_file_header,174,1296
8359,argo_asf_write_chunk_header,172,1312
8360,argo_asf_write_packet,254,1168
8361,argo_asf_write_trailer,150,1096
8362,argo_asf_write_init,494,1312
8363,argo_brp_probe,73,568
8364,argo_brp_read_header,2738,4888
8365,read_extradata,599,1520
8366,argo_brp_read_packet,858,2104
8367,argo_cvg_probe,265,1112
8368,argo_cvg_read_header,1078,2624
8369,argo_cvg_read_checksum,307,1280
8370,argo_cvg_read_packet,421,1336
8371,argo_cvg_seek,191,1080
8372,argo_cvg_write_header,124,1144
8373,argo_cvg_write_packet,308,1224
8374,argo_cvg_write_trailer,322,1432
8375,argo_cvg_write_init,409,1264
8376,ff_asf_handle_byte_array,166,1216
8377,asf_read_picture,1037,2672
8378,get_id3_tag,137,1136
8379,avio_get_str16le,747,1832
8380,ff_asfcrypt_dec,801,2376
8381,av_des_alloc,12,824
8382,av_rc4_alloc,13,824
8383,av_rc4_init,416,944
8384,av_rc4_crypt,463,992
8385,multiswap_init,108,616
8386,av_des_init,232,1368
8387,av_des_crypt,114,984
8388,multiswap_enc,220,1144
8389,multiswap_invert_keys,213,1168
8390,multiswap_dec,220,1152
8391,multiswap_step,163,704
8392,inverse.16652,124,608
8393,multiswap_inv_step,163,704
8394,asf_probe,117,976
8395,asf_read_header,3090,7736
8396,ff_get_guid,140,1016
8397,avio_rl64,99,1008
8398,asf_read_file_properties,429,1808
8399,asf_read_stream_properties,2545,6296
8400,asf_read_content_desc,256,1608
8401,asf_read_language_list,266,1400
8402,asf_read_ext_content_desc,492,1968
8403,asf_read_metadata,741,2560
8404,asf_read_ext_stream_properties,818,2744
8405,asf_read_marker,573,2112
8406,av_hex_dump_log,90,944
8407,get_tag.16695,745,2832
8408,ff_convert_lang_to,517,1536
8409,ff_metadata_conv,440,1624
8410,asf_read_packet,240,1496
8411,asf_parse_packet,4297,7424
8412,asf_get_packet,2147,4768
8413,asf_read_close,54,896
8414,asf_reset_header,369,1432
8415,asf_read_seek,716,2288
8416,avio_seek_time,282,1264
8417,asf_build_simple_index,1084,3408
8418,skip_to_key,191,728
8419,ff_seek_frame_binary,1212,2824
8420,asf_read_pts,778,2192
8421,ff_read_frame_flush,456,1496
8422,asf_read_frame_header,2872,5440
8423,ffio_limit,514,1488
8424,get_value.16708,227,1480
8425,asf_probe.16731,116,976
8426,asf_read_header.16732,1124,3080
8427,find_guid,184,1128
8428,align_position,155,1104
8429,set_language,217,1256
8430,find_stream.16745,200,712
8431,asf_read_close.16734,215,1200
8432,asf_read_packet.16733,1383,3000
8433,asf_read_packet_header,830,2072
8434,asf_read_payload,1621,2976
8435,asf_deinterleave,847,2128
8436,asf_read_seek.16735,357,1416
8437,reset_packet_state,301,1344
8438,asf_read_timestamp,926,2472
8439,reset_packet.16736,105,968
8440,asf_read_multiple_payload,815,2136
8441,asf_read_subpayload,1019,2640
8442,asf_read_single_payload,884,2288
8443,av_packet_from_data,200,1088
8444,asf_read_replicated_data,318,1392
8445,swap_guid,190,744
8446,asf_read_data,514,1840
8447,asf_read_simple_index,672,2320
8448,asf_read_content_desc.16751,460,1632
8449,asf_read_metadata.16808,207,1208
8450,asf_read_ext_content,507,1920
8451,process_metadata,367,1376
8452,asf_read_unknown,396,1528
8453,detect_unknown_subobject,467,1816
8454,asf_read_properties,571,2128
8455,asf_read_stream_properties.16757,1533,3632
8456,parse_video_info,374,1568
8457,asf_read_marker.16760,662,2432
8458,asf_read_language_list.16763,324,1496
8459,get_asf_string,735,1856
8460,asf_read_ext_stream_properties.16777,1006,3000
8461,asf_read_metadata_obj,737,2376
8462,asf_store_aspect_ratio,280,1232
8463,asf_read_generic_value,233,1448
8464,asf_read_value,622,1832
8465,asf_set_metadata,239,1328
8466,ff_get_bmp_header,279,1584
8467,asf_write_header,399,1496
8468,asf_write_header1,5955,14808
8469,asf_write_packet,804,2008
8470,put_frame,919,1952
8471,update_index.16823,636,1664
8472,asf_write_trailer,428,1728
8473,flush_packet.16822,538,1944
8474,asf_write_index,291,1528
8475,put_chunk,201,1296
8476,asf_deinit,70,904
8477,put_payload_parsing_info,620,2032
8478,avio_write_marker,339,1592
8479,ff_put_guid,65,904
8480,avio_wl64,92,1000
8481,ff_parse_creation_time_metadata,267,1296
8482,av_dict_count,59,552
8483,put_header,117,1112
8484,unix_to_file_time,61,568
8485,end_header,140,1224
8486,avio_put_str16le,70,920
8487,ffio_reset_dyn_buf,162,1088
8488,put_str16,141,1240
8489,asf_write_markers,596,2552
8490,ff_put_wav_header,3252,5664
8491,ff_put_bmp_header,979,2656
8492,get_send_time,224,776
8493,put_payload_header,297,1496
8494,asf_write_stream_header,79,928
8495,ass_probe,218,1200
8496,ff_text_init_buf,110,1040
8497,ff_text_peek_r8,188,1120
8498,ff_text_r8,883,1784
8499,ff_text_read,125,1008
8500,ass_read_header,654,2480
8501,ff_text_init_avio,491,1616
8502,get_line.16853,185,1176
8503,read_dialogue,646,1776
8504,ff_bprint_to_codecpar_extradata,181,1168
8505,ff_text_pos,105,984
8506,write_header,627,2024
8507,avio_printf,90,968
8508,write_packet.16864,926,2552
8509,insert_dialogue,450,904
8510,purge_dialogues,584,1904
8511,write_trailer,119,1064
8512,ast_probe,470,768
8513,ast_read_header,728,2184
8514,ast_read_packet,478,1760
8515,ast_write_header,992,2816
8516,ff_codec_get_tag,114,624
8517,ast_write_packet,308,1320
8518,ast_write_trailer,653,2256
8519,au_probe,149,600
8520,au_read_header,1269,2784
8521,au_read_annotation,823,2440
8522,au_write_header,568,2032
8523,au_get_annotations,315,1472
8524,au_write_trailer,198,1288
8525,av_bprint_is_complete.16933,42,560
8526,annexb_probe,1000,2240
8527,leb,374,1240
8528,read_obu,156,1032
8529,get_score,138,1320
8530,av1_read_header,450,1696
8531,av_bsf_alloc,452,1576
8532,annexb_read_packet,754,2064
8533,av1_read_close,70,920
8534,parse_obu_header,570,1968
8535,init_get_bits8.16943,127,960
8536,get_bits1,161,632
8537,get_bits.16944,250,688
8538,skip_bits1,53,888
8539,skip_bits.16945,126,608
8540,leb128,168,1088
8541,get_bits_left,68,920
8542,get_bits_count.16946,29,544
8543,init_get_bits.16947,80,936
8544,init_get_bits_xe.16948,216,744
